
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"63490","서울특별시 동작구 사당동","1161","1161","0000","이수푸르지오더프레티움","84.9243","202506","19","197,000","202","7","개인","개인","2021","동작대로39길 39","-","중개거래","경기 과천시, 서울 동작구","25.07.15"
"63491","서울특별시 동작구 사당동","1161","1161","0000","이수푸르지오더프레티움","51.9683","202506","19","136,000","202","7","개인","개인","2021","동작대로39길 39","-","중개거래","서울 동작구","26.02.23"
"63492","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","59.9800","202506","19","137,000","116동","9","개인","개인","2017","신풍로 77","-","중개거래","서울 영등포구","25.09.25"
"63493","서울특별시 영등포구 신길동","4958","4958","0000","보라매에스케이뷰","84.9800","202506","19","176,250","-","21","개인","개인","2020","여의대방로35가길 19","20250625","중개거래","서울 영등포구","-"
"63494","서울특별시 영등포구 신길동","4958","4958","0000","보라매에스케이뷰","84.9800","202506","19","176,250","-","21","개인","개인","2020","여의대방로35가길 19","20250624","중개거래","서울 영등포구","-"
"63495","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","84.9200","202506","19","170,000","108동","21","개인","개인","2017","신풍로 77","-","중개거래","서울 영등포구","25.09.08"
"63496","서울특별시 서초구 방배동","2626","2626","0000","삼성래미안1","84.9100","202506","19","170,000","102","2","개인","개인","2003","방배선행길 2","-","중개거래","서울 서초구","25.10.13"
"63497","서울특별시 서초구 방배동","3283","3283","0000","방배그랑자이","54.9954","202506","19","225,000","108","16","개인","개인","2021","방배로 21","-","중개거래","서울 서초구","25.08.11"
"63498","서울특별시 동작구 사당동","1161","1161","0000","이수푸르지오더프레티움","84.9243","202506","19","197,000","-","7","개인","개인","2021","동작대로39길 39","20250625","중개거래","서울 동작구","-"
"63499","서울특별시 동작구 사당동","1142","1142","0000","진흥아리엘","84.9713","202506","19","83,000","-","11","개인","개인","2004","사당로16아길 43","-","중개거래","서울 동작구","25.10.02"
"63500","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","84.9500","202506","19","164,000","102동","10","개인","개인","2017","신풍로 77","-","중개거래","서울 영등포구","25.09.05"
"63501","서울특별시 동작구 대방동","500","0500","0000","성원","84.3200","202506","19","125,000","제101동","14","개인","개인","1994","여의대방로44길 9","-","중개거래","서울 동작구, 서울 영등포구","25.09.18"
"63502","서울특별시 동작구 대방동","501","0501","0000","대림아파트","59.8400","202506","19","103,000","-","1","개인","개인","1993","여의대방로44길 10","20250707","중개거래","서울 동작구","-"
"63503","서울특별시 동작구 대방동","501","0501","0000","대림아파트","59.8400","202506","19","107,500","106","8","개인","개인","1993","여의대방로44길 10","-","중개거래","서울 동작구","25.10.15"
"63504","서울특별시 동작구 대방동","501","0501","0000","대림아파트","84.9200","202506","19","137,000","107","6","개인","개인","1993","여의대방로44길 10","-","중개거래","서울 동작구","25.07.14"
"63505","서울특별시 동작구 노량진동","325","0325","0000","신동아리버파크","59.6700","202506","19","109,700","706","14","개인","개인","2001","만양로 19","-","중개거래","서울 영등포구","25.09.15"
"63506","서울특별시 서초구 잠원동","163","0163","0000","반포르엘","97.4743","202506","19","510,000","106","8","개인","개인","2022","신반포로23길 23","-","중개거래","서울 서초구","25.09.19"
"63507","서울특별시 동작구 본동","482","0482","0000","유원강변","84.6600","202506","19","149,000","105","11","개인","개인","2000","노량진로23가길 20","-","중개거래","서울 동작구","25.10.21"
"63508","서울특별시 동작구 본동","484","0484","0000","경동윈츠리버","79.6800","202506","19","114,000","106","10","개인","개인","2004","노량진로32길 156","-","중개거래","서울 동작구","25.09.29"
"63509","서울특별시 영등포구 신길동","4958","4958","0000","보라매에스케이뷰","84.9800","202506","19","176,250","201","21","개인","개인","2020","여의대방로35가길 19","-","중개거래","서울 영등포구","25.10.31"
"63510","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","59.9800","202506","19","137,000","-","9","개인","개인","2017","신풍로 77","20250702","중개거래","서울 영등포구","-"
"63511","서울특별시 영등포구 신길동","4945","4945","0000","래미안영등포프레비뉴","84.9800","202506","19","135,000","103","2","개인","개인","2015","가마산로 442","-","중개거래","서울 영등포구","25.08.12"
"63512","서울특별시 영등포구 신길동","4759","4759","0000","삼성","60.4800","202506","19","75,500","1","9","개인","개인","1984","여의대방로 45","-","중개거래","서울 동작구","25.09.29"
"63513","서울특별시 서초구 반포동","30-1","0030","0001","삼호가든맨션(5차)","142.1100","202506","19","412,000","502","10","개인","개인","1986","서초중앙로 242","-","중개거래","서울 서초구","25.09.05"
"63514","서울특별시 서초구 반포동","20-43","0020","0043","반포자이","132.4390","202506","19","570,000","118","11","개인","개인","2009","신반포로 270","-","중개거래","서울 서초구","25.08.29"
"63515","서울특별시 영등포구 대림동","608-1","0608","0001","현대3차","140.5400","202506","19","96,000","306","1","개인","개인","1998","도신로 31","-","중개거래","서울 영등포구, 인천 서구","25.09.22"
"63516","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202506","19","210,000","-","22","개인","개인","2016","왕십리로 410","20250626","중개거래","서울 성동구","-"
"63517","서울특별시 중구 신당동","840","0840","0000","현대","79.1100","202506","19","93,750","10","13","개인","개인","1993","다산로36길 109","-","중개거래","서울 성동구","25.09.15"
"63518","서울특별시 중구 신당동","840","0840","0000","현대","66.6000","202506","19","87,000","5","2","개인","개인","1993","다산로36길 109","-","중개거래","서울 성동구","25.09.29"
"63519","서울특별시 용산구 이촌동","436","0436","0000","래미안첼리투스","124.0200","202506","19","499,980","102","27","개인","개인","2015","이촌로 310","-","중개거래","서울 용산구","25.10.02"
"63520","서울특별시 중구 신당동","840","0840","0000","현대","66.6000","202506","19","92,500","5","14","개인","개인","1993","다산로36길 109","-","중개거래","서울 성동구","25.10.29"
"63521","서울특별시 중구 신당동","851","0851","0000","래미안하이베르","84.9800","202506","19","139,000","110","11","개인","개인","2011","퇴계로90길 74","-","중개거래","서울 중구","25.08.29"
"63522","서울특별시 중구 신당동","851","0851","0000","래미안하이베르","84.9800","202506","19","138,000","102","9","개인","개인","2011","퇴계로90길 74","-","중개거래","서울 중구","25.09.15"
"63523","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.9900","202506","19","129,000","101","1","개인","개인","2017","난계로 100","-","중개거래","서울 성동구","25.09.18"
"63524","서울특별시 종로구 연지동","163-3","0163","0003","아르젠종로","14.2100","202506","19","15,500","-","12","개인","법인","2015","종로31길 54","-","중개거래","서울 종로구","25.08.08"
"63525","서울특별시 종로구 동숭동","4-161","0004","0161","동성아파트(1동)","49.5600","202506","19","34,600","1","3","개인","개인","1999","동숭4라길 29","-","중개거래","서울 종로구","25.09.17"
"63526","서울특별시 용산구 이촌동","402","0402","0000","강촌","84.7700","202506","19","270,000","101","16","개인","개인","1998","이촌로87길 13","-","중개거래","서울 용산구","25.09.10"
"63527","서울특별시 용산구 이촌동","422","0422","0000","북한강(성원)","59.5500","202506","19","175,000","102","15","개인","개인","2001","이촌로2가길 66","-","중개거래","서울 용산구","25.08.07"
"63528","서울특별시 종로구 창신동","328-17","0328","0017","동대문","28.8000","202506","19","37,000","-","5","개인","개인","1966","지봉로 25","-","중개거래","서울 종로구","25.07.31"
"63529","서울특별시 성동구 금호동1가","633","0633","0000","벽산","59.9000","202506","19","115,000","305","4","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","25.08.01"
"63530","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.5402","202506","19","380,000","104","5","개인","개인","2017","왕십리로 16","-","중개거래","서울 성동구","25.10.31"
"63531","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","59.9304","202506","19","250,000","-","15","개인","개인","2024","왕십리로 137","-","중개거래","서울 성동구","-"
"63532","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","84.2100","202506","19","208,000","104","12","개인","개인","1994","뚝섬로 310","-","중개거래","서울 성동구","25.11.20"
"63533","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","84.2100","202506","19","208,000","-","12","개인","개인","1994","뚝섬로 310","20250925","중개거래","서울 성동구","-"
"63534","서울특별시 성동구 용답동","253","0253","0000","청계SKVIEW","59.8109","202506","19","109,000","-","10","개인","개인","2025","천호대로 244","-","중개거래","서울 동대문구","-"
"63535","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202506","19","138,000","110","15","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.10.10"
"63536","서울특별시 광진구 광장동","561","0561","0000","삼성광장1","66.0300","202506","19","169,000","-","14","개인","개인","1987","아차산로70길 17-21","20250710","중개거래","서울 광진구","-"
"63537","서울특별시 광진구 광장동","561","0561","0000","삼성광장1","66.0300","202506","19","169,000","1","14","개인","개인","1987","아차산로70길 17-21","-","중개거래","서울 광진구","25.10.28"
"63538","서울특별시 광진구 광장동","577","0577","0000","현대파크빌","84.8100","202506","19","180,000","1008","19","개인","개인","2000","아차산로 549","-","중개거래","서울 광진구","25.10.01"
